Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
1494,10188005.13703044,931.280951215917,1252.844813177996,1351.895629882812,2024.170654296875,1413.536254882812,-21106.33631065544,1409.668090820312,972.7523193359376,0.820800000000001,54426.48062578546
1495,10188005.13703044,931.5553332267872,1252.845338264708,1352.099731445312,2024.154907226562,1413.522216796875,-21106.61219160147,1409.663452148438,971.4251708984376,0.821400000000001,54426.60601469906
1496,10188005.13703044,932.0242677698732,1252.845820467514,1352.237060546875,2024.139282226562,1413.507934570312,-21107.00069154276,1409.658813476562,975.411865234375,0.8220000000000011,54426.68800007031
1497,10188005.13703044,932.1455975668651,1252.846242084053,1352.333618164062,2024.123657226562,1413.493774414062,-21107.27870425686,1409.654174804688,980.4056396484376,0.822600000000001,54426.72175882439
1498,10188005.13703044,932.3764398605678,1252.846582291874,1352.403686523438,2024.108032226562,1413.47998046875,-21107.51647073151,1409.649536132812,984.2299194335938,0.823200000000001,54426.74104955982
1499,10188005.13703044,932.4973058753708,1252.846861317392,1352.455810546875,2024.092407226562,1413.46630859375,-21107.81814842008,1409.644775390625,987.7894287109376,0.823800000000001,54426.75551762035
1500,10188005.13703044,932.3374398545257,1252.847059745645,1352.495361328125,2024.076782226562,1413.453735351562,-21107.16600313777,1409.639892578125,989.632080078125,0.824400000000001,54426.84232614511
1501,10188005.13703044,932.2474733889392,1252.847201435663,1352.52587890625,2024.061157226562,1413.441650390625,-21107.36728686792,1409.635009765625,990.7392578125,0.8250000000000011,54426.88090780054
1502,10188005.13703044,932.3717154159071,1252.84728633341,1352.549682617188,2024.045532226562,1413.429931640625,-21107.84831767517,1409.6298828125,991.9874877929688,0.825600000000001,54426.90502136295
1503,10188005.13703044,932.3241667362248,1252.847302577966,1352.568359375,2024.029907226562,1413.418579101562,-21107.66765507641,1409.624633789062,1007.431091308594,0.826200000000001,54426.97253945145
1504,10188005.13703044,932.027595300432,1252.847268345166,1352.58837890625,2024.014282226562,1413.407470703125,-21107.65685520819,1409.619262695312,1018.849853515625,0.826800000000001,54427.0882851357
1505,10188005.13703044,932.2237091175753,1252.847189522521,1352.606323242188,2023.998779296875,1413.396850585938,-21107.81705299367,1409.613647460938,1029.342407226562,0.827400000000001,54427.13651264943
1506,10188005.13703044,932.0574324705788,1252.847057681848,1352.621459960938,2023.983154296875,1413.386352539062,-21107.80036322902,1409.607788085938,1036.564086914062,0.8280000000000011,54427.27637292259
1507,10188005.13703044,932.3388337319738,1252.846863726694,1352.634399414062,2023.967651367188,1413.376953125,-21107.3852494751,1409.601684570312,1043.770141601562,0.828600000000001,54427.39211989913
1508,10188005.13703044,931.85782853288,1252.846642772057,1352.645385742188,2023.9521484375,1413.367919921875,-21107.48374086142,1409.595336914062,1041.274536132812,0.829200000000001,54427.50786736797
1509,10188005.13703044,932.264521449057,1252.846380370003,1352.65478515625,2023.9365234375,1413.359497070312,-21107.89585147718,1409.588623046875,1037.893188476562,0.829800000000001,54427.61879248759
1510,10188005.13703044,932.4845524383136,1252.84608074455,1352.662963867188,2023.921020507812,1413.351196289062,-21108.31564459526,1409.581787109375,1035.310546875,0.830400000000001,54427.76830097288
1511,10188005.13703044,932.1713345048996,1252.845743035802,1352.670043945312,2023.905517578125,1413.343017578125,-21108.37164762113,1409.57470703125,1029.2412109375,0.831000000000001,54427.90334160107
1512,10188005.13703044,932.787191274306,1252.845367589368,1352.676147460938,2023.890014648438,1413.334838867188,-21108.56999087131,1409.567260742188,1028.318725585938,0.831600000000001,54428.07696625054
1513,10188005.13703044,932.4578887108006,1252.844940416511,1352.681396484375,2023.87451171875,1413.326538085938,-21107.92057548219,1409.5595703125,1028.416137695312,0.832200000000001,54428.26988382688
1514,10188005.13703044,932.8150042380734,1252.844511306363,1352.686157226562,2023.859008789062,1413.318481445312,-21109.02550684735,1409.551635742188,1032.365966796875,0.832800000000001,54428.34222827061
1515,10188005.13703044,932.4070424398992,1252.844014662675,1352.690185546875,2023.843505859375,1413.310302734375,-21108.16037700791,1409.543579101562,1041.371826171875,0.833400000000001,54428.59784684532
1516,10188005.13703044,932.6342324561446,1252.843500234525,1352.693725585938,2023.828002929688,1413.302124023438,-21108.53066175658,1409.53515625,1044.209106445312,0.834000000000001,54428.73771462891
1517,10188005.13703044,932.6855064084928,1252.842961463187,1352.69677734375,2023.812622070312,1413.294067382812,-21108.85290888581,1409.526489257812,1047.926635742188,0.834600000000001,54428.89687539497
1518,10188005.13703044,932.5872140468572,1252.842373993291,1352.699462890625,2023.797119140625,1413.2861328125,-21108.21469507356,1409.517700195312,1054.415649414062,0.835200000000001,54429.14285295529
1519,10188005.13703044,932.5629399558998,1252.841783098501,1352.701904296875,2023.78173828125,1413.278442382812,-21108.85686440428,1409.508666992188,1053.414306640625,0.835800000000001,54429.26343100279
1520,10188005.13703044,932.090325460232,1252.841145266835,1352.703979492188,2023.766235351562,1413.270629882812,-21108.24671315411,1409.49951171875,1055.971801757812,0.836400000000001,54429.50458870048
1521,10188005.13703044,932.3892464464976,1252.84049173855,1352.705688476562,2023.750854492188,1413.262939453125,-21108.75192124265,1409.490112304688,1055.000244140625,0.837000000000001,54429.64446114431
1522,10188005.13703044,932.4426756026628,1252.839808344056,1352.707275390625,2023.7353515625,1413.255126953125,-21108.50939953169,1409.480590820312,1053.10107421875,0.837600000000001,54429.83256659879
1523,10188005.13703044,932.139871632147,1252.839092831447,1352.708618164062,2023.719970703125,1413.247436523438,-21108.39506053688,1409.470825195312,1051.824951171875,0.838200000000001,54430.02549662066
1524,10188005.13703044,932.0774198603996,1252.838374224035,1352.709838867188,2023.70458984375,1413.239624023438,-21109.17165174162,1409.4609375,1048.574462890625,0.838800000000001,54430.15572515859
1525,10188005.13703044,932.1368776757736,1252.837620606905,1352.710815429688,2023.689208984375,1413.23193359375,-21109.12704549012,1409.450927734375,1045.02978515625,0.839400000000001,54430.35348079673
1526,10188005.13703044,932.419593109796,1252.836835665812,1352.711547851562,2023.673828125,1413.224243164062,-21108.75863631724,1409.440795898438,1038.077758789062,0.840000000000001,54430.56088459518
1527,10188005.13703044,931.9922202549244,1252.836035576266,1352.712158203125,2023.658447265625,1413.216430664062,-21108.72423721802,1409.430541992188,1031.760986328125,0.840600000000001,54430.74899638392
1528,10188005.13703044,932.4173433682528,1252.835219782717,1352.712768554688,2023.64306640625,1413.208740234375,-21109.29684251715,1409.420166015625,1027.781982421875,0.8412000000000011,54430.90334548939
1529,10188005.13703044,932.1805457876796,1252.834376489461,1352.713134765625,2023.627685546875,1413.201049804688,-21109.12570348314,1409.409790039062,1028.829711914062,0.841800000000001,54431.10593001877
1530,10188005.13703044,932.3152113056678,1252.833511372006,1352.713500976562,2023.6123046875,1413.193359375,-21109.27149851938,1409.399169921875,1032.585083007812,0.842400000000001,54431.29886906779
1531,10188005.13703044,932.3717701320784,1252.832616563317,1352.713623046875,2023.596923828125,1413.185791015625,-21108.85333953011,1409.388549804688,1037.246948242188,0.843000000000001,54431.49180948461
1532,10188005.13703044,932.4966906904428,1252.831716045177,1352.713623046875,2023.581665039062,1413.178100585938,-21108.93957527455,1409.377807617188,1043.593994140625,0.843600000000001,54431.65580991435
1533,10188005.13703044,932.6748069932104,1252.830787157772,1352.713623046875,2023.566284179688,1413.17041015625,-21109.25960533664,1409.367065429688,1045.175537109375,0.8442000000000011,54431.82463491844
1534,10188005.13703044,932.231249871242,1252.82984699315,1352.713623046875,2023.550903320312,1413.162841796875,-21109.28668045425,1409.356079101562,1047.125,0.844800000000001,54432.03687355226
1535,10188005.13703044,932.3805095099694,1252.828881806643,1352.71337890625,2023.53564453125,1413.1552734375,-21109.37005245988,1409.34521484375,1054.415649414062,0.845400000000001,54432.15746442247
1536,10188005.13703044,932.3309037722436,1252.827902368919,1352.713134765625,2023.520263671875,1413.147583007812,-21109.4732971882,1409.334228515625,1052.968505859375,0.846000000000001,54432.35041092621
1537,10188005.13703044,931.892167400199,1252.826904163571,1352.712768554688,2023.505004882812,1413.140014648438,-21109.51942498678,1409.3232421875,1057.377563476562,0.846600000000001,54432.51924023907
1538,10188005.13703044,931.996315660046,1252.825867404108,1352.712280273438,2023.48974609375,1413.132446289062,-21108.72485318088,1409.312133789062,1060.526123046875,0.8472000000000011,54432.7266605429
1539,10188005.13703044,931.9832126098498,1252.824845966768,1352.711791992188,2023.474487304688,1413.124877929688,-21109.66662551108,1409.301025390625,1062.164184570312,0.847800000000001,54432.8327831701
1540,10188005.13703044,932.3741862388204,1252.823789549217,1352.711303710938,2023.459106445312,1413.117309570312,-21109.59452995819,1409.289794921875,1066.960205078125,0.848400000000001,54433.01608686444
1541,10187533.31836976,931.0170704950746,1252.822663013539,1352.73583984375,2023.457275390625,1413.116455078125,-21112.15703591716,1409.289184570312,1067.328247070312,0.8484750000000011,6967.405391903541
1542,10188487.34175367,931.0345833181292,1252.821964516143,1352.806030273438,2023.455322265625,1413.115478515625,-21114.39831135154,1409.288452148438,1067.256713867188,0.848550000000001,6974.305313757549
1543,10188631.49625189,931.0581933903844,1252.823517590882,1352.850830078125,2023.453491210938,1413.114624023438,-21104.75623049905,1409.287841796875,1066.677856445312,0.8486250000000011,6870.816216093544
1544,10188755.48710809,931.0903613573756,1252.825868446708,1352.7373046875,2023.452514648438,1413.114135742188,-21088.89314593343,1409.287353515625,1065.7744140625,0.8486625000000011,3439.811843469896
1545,10188951.89575562,931.1274981981531,1252.828981573429,1352.566040039062,2023.451538085938,1413.113647460938,-21070.64585761384,1409.286865234375,1064.681518554688,0.8487000000000011,3484.11661662841
1546,10188951.89575562,930.7513161853996,1252.775994501513,1351.129638671875,2023.436279296875,1413.10693359375,-21174.17488995289,1409.275024414062,1031.366943359375,0.8493000000000012,55737.92508251817
1547,10188951.89575562,930.9353460843292,1252.75028480696,1351.023559570312,2023.421020507812,1413.10205078125,-21180.05410446228,1409.263427734375,1012.606140136719,0.8499000000000011,55740.36436108466
1548,10188951.89575562,931.130969744872,1252.732566302396,1350.929809570312,2023.40576171875,1413.099609375,-21178.88279216747,1409.251831054688,1003.763854980469,0.8505000000000011,55742.53223923021
1549,10188951.89575562,931.2773314603388,1252.717908535225,1350.853759765625,2023.390502929688,1413.099853515625,-21178.77960647523,1409.240356445312,998.7687377929688,0.8511000000000011,55744.35457248864
1550,10188951.89575562,931.820918121652,1252.705105325844,1350.796630859375,2023.375244140625,1413.1015625,-21179.9678790688,1409.228881835938,997.5949096679688,0.8517000000000011,55746.09306106152
1551,10188951.89575562,931.9893506965234,1252.693570992908,1350.75537109375,2023.359985351562,1413.104248046875,-21179.14734453852,1409.217163085938,1002.130004882812,0.8523000000000012,55747.87611225993
1552,10188951.89575562,932.1800771845016,1252.683015690307,1350.726684570312,2023.344848632812,1413.107177734375,-21178.9965096604,1409.205322265625,1007.263671875,0.8529000000000011,55749.43699308244
1553,10188951.89575562,932.3975970934648,1252.673225517812,1350.707397460938,2023.32958984375,1413.110229492188,-21178.58507275334,1409.193359375,1010.606201171875,0.8535000000000011,55750.83494472061
1554,10188951.89575562,932.482492219156,1252.664072655213,1350.695068359375,2023.314453125,1413.113037109375,-21178.76550825099,1409.181030273438,1011.97900390625,0.8541000000000011,55752.27248753802
1555,10188951.89575562,932.4034879258116,1252.655435232074,1350.687744140625,2023.299194335938,1413.11572265625,-21178.53606885574,1409.16845703125,1014.407653808594,0.8547000000000011,55753.41862289745
1556,10188951.89575562,932.5282573043042,1252.647256766949,1350.683959960938,2023.284057617188,1413.117797851562,-21178.82322867294,1409.155395507812,1015.807739257812,0.8553000000000012,55754.66855698406
1557,10188951.89575562,932.4250477483582,1252.639461596032,1350.682861328125,2023.268798828125,1413.11962890625,-21178.9842238179,1409.14208984375,1018.669982910156,0.8559000000000011,55755.60233878317
1558,10188951.89575562,932.2694655586488,1252.632005697427,1350.683349609375,2023.253662109375,1413.12109375,-21178.57589494358,1409.128295898438,1017.702819824219,0.8565000000000011,55756.62508807105
1559,10188951.89575562,931.9260428802866,1252.624852502772,1350.684936523438,2023.238403320312,1413.1220703125,-21178.6996488775,1409.114135742188,1013.539672851562,0.8571000000000011,55757.38599835594
1560,10188951.89575562,932.2330540393305,1252.617971684039,1350.687377929688,2023.223266601562,1413.122802734375,-21179.43874414304,1409.099487304688,1006.663452148438,0.8577000000000011,55758.28528274141
1561,10188951.89575562,932.1889134959416,1252.611319901397,1350.690063476562,2023.208129882812,1413.123168945312,-21178.96729251338,1409.084350585938,1008.028503417969,0.8583000000000012,55758.93752912623
1562,10188951.89575562,932.0682846797124,1252.604894224575,1350.69287109375,2023.192993164062,1413.123291015625,-21179.54280626571,1409.06884765625,1016.928161621094,0.8589000000000011,55759.71332689205
1563,10188951.89575562,931.7929720357752,1252.598648032396,1350.695434570312,2023.177856445312,1413.123291015625,-21179.03086514527,1409.052978515625,1023.221130371094,0.8595000000000012,55760.22724303126
1564,10188951.89575562,932.2760926020702,1252.592586953052,1350.697875976562,2023.162719726562,1413.122924804688,-21179.30837065744,1409.03662109375,1025.327514648438,0.8601000000000011,55760.75599356156
1565,10188951.89575562,931.8999509130869,1252.586681569124,1350.699951171875,2023.147583007812,1413.12255859375,-21178.61208395394,1409.02001953125,1027.9775390625,0.8607000000000011,55761.4231230241
1566,10188951.89575562,931.9596646676852,1252.580937953428,1350.701782226562,2023.132446289062,1413.121948242188,-21179.29851222557,1409.0029296875,1032.081298828125,0.8613000000000011,55761.72951375604
